text	category	text_trans
Teaser kandu ,Ee Songum kandu.Ellarum Ithokke Kandittu Avarku Oru Samshayam ee Mamangathil Unniyettan (Unni Mukundan) ano Nayakan Ennuuu.enthayalum Unniyettante aa Mass Kanan Vendii Kattaa Waiting.Kandavellam Parayunnu Unniyettan KolaaMassaa Mamangathil Ennuuuu.UNNIYETTAN ISTAM.Unniyettane Istam Ollavar like adikan Marakalle	Positive	Teaser kandu ,Ee Songum kandu.Ellarum Ithokke Kandittu Avarku Oru Samshayam ee Mamangathil Unniyettan (Unni Mukundan) ano Nayakan Ennuuu.enthayalum Unniyettante aa Mass Kanan Vendii Kattaa Waiting.Kandavellam Parayunnu Unniyettan KolaaMassaa Mamangathil Ennuuuu.UNNIYETTAN ISTAM.Unniyettane Istam Ollavar like adikan Marakalle
Nalu bengaligal nalu sidum manuvari ital therunathe ollu ninta japan	unknown_state	Nalu bengaligal nalu sidum manuvari ital therunathe ollu ninta japan
Lufier trailer kandu odiyan kandavar undo	unknown_state	Lufier trailer kandu odiyan kandavar undo
Dislike adichavarokke  ith okke kanditt engane dislike adikkaan saadhikunnu uvve	unknown_state	Dislike adichavarokke  ith okke kanditt engane dislike adikkaan saadhikunnu uvve
കുഞ്ഞാലിമരക്കാർ ഇനി സ്റ്റീഫൻ നെടുമ്പള്ളി സംസാരിക്കും പോലെ സംസാരിക്കണം എന്ന് പറയുന്നത് എന്ത്  വിരോധാഭാസം ആണ്.. ചരിത്രം സിനിമ ആകുമ്പോൾ ഇങ്ങനെയേ പറ്റു..  എനിക്ക് ഇഷ്ട്ടായി.. മരക്കാർ	Positive	kunjalimrakkaർ ini stifaൻ netumpalli sansarik pole sansari enne parayunnat ent  virodhabhas aan.. charitra sinim akumpoൾ ingtonaye patu..  enic ishttai.. marakkaർ
ഈ പാട്ടു നേരത്തെ ഇറക്കിയിരുനെൽ തീർന്നേനെ എല്ലാ ഡീഗ്രേഡിങ്ങും	Positive	i pattu nerate iokkiiruneൽ thiർnnene ella digrading
Hope to see a pakka mass entertainer	not-malayalam	Hope to see a pakka mass entertainer
Mohanlalinte ee cinema pottiyaal njan ellarkkum 1crore rupees kodukkum.................. kodikkendivarilla ennnaram...... because its MOHANLAL	Positive	Mohanlalinte ee cinema pottiyaal njan ellarkkum 1crore rupees kodukkum.................. kodikkendivarilla ennnaram...... because its MOHANLAL
pulimurugan style aakan vazhi und.. palayidathum athe colour tone kanam.... enkilum vaishakilum ikkayilum oru pretheeksha	Mixed_feelings	pulimurugan style aakan vazhi und.. palayidathum athe colour tone kanam.... enkilum vaishakilum ikkayilum oru pretheeksha
എന്തുട്ട മുതല് ഓരോന്നും,പൈസ മുതലായി സ്റ്റാ !!	Negative	entut mutal oronnu,pis mutalai sta !!
Malayalm cinema bollywood kadathi vettum pakka mass nivin ichayan polikkum	Positive	Malayalm cinema bollywood kadathi vettum pakka mass nivin ichayan polikkum
Story പോരാ.  അടുത്ത ഫ്ലോപ്പ് ആണെന്ന് തോനുന്നു..	Negative	Story pora.  atutt flop anen tonunnu..
100k likes and 700k views within 1hr	not-malayalam	100k likes and 700k views within 1hr
പോയി കണ്ണാടിയിൽ നോക്ക് പെണ്ണേ.... . . മമ്മൂക്ക ഇങ്ങളെ കണ്ടില്ലല്ലോ....  കട്ട waiting....#November 21🤘	Mixed_feelings	poi kannatiiൽ nok penne.... . . mummuk ingse condillallo....  kat waiting....#November 21🤘
#mammookka    aa peru m	Positive	#mammookka    aa peru m
I WISH IF IT WAS WRITTEN BY MT AND DIRECTED BY I V SASI OR HARIHARAN.......	not-malayalam	I WISH IF IT WAS WRITTEN BY MT AND DIRECTED BY I V SASI OR HARIHARAN.......
എന്റമ്മോ ....ഒരു അടാർ ട്രൈലെർ ...... മലയാളം ട്രൈലെർ ഇങ്ങനെ കാണുന്നത് ആദ്യായിട്ടാ ......കിടുവെ	Positive	anrammo ....oru ataർ traileർ ...... malyalam traileർ ingtone kanunnat adyaita ......kiduwe
Supr hit avumo?...enkil adiku macha like here	unknown_state	Supr hit avumo?...enkil adiku macha like here
ithu kandu pazhaya school kaalam oorma vannavar ivide like adi only for govt scholl piller	unknown_state	ithu kandu pazhaya school kaalam oorma vannavar ivide like adi only for govt scholl piller
1:26 ജാക്കറ്റ് കണ്ടപ്പോഴേ  തോന്നി ബോണി പടത്തിൽ കാണുമെന്നു	unknown_state	1:26 jacket kantaponee  tonni boni patattiൽ kanumennu
നിങ്ങളുടെ പ്രിയ താരങ്ങളുടെ വിശേഷങ്ങളും മറ്റ് സിനിമാ വിശേഷങ്ങളും അറിയാൻ ഈ ചാനൽ സബ്സ്ക്രൈബ് ചെയ്യൂ..	unknown_state	nicksute priy taraute visheshau mat sinima visheshau ariaൻ i chanൽ sabscrib cheyyu..
Aarelum sradhicho lalettante cheruppam kaanikkunna sceneil 1.39 aaa kutty tholum cherichulla aaa nilppu.. rajuvettan's perfection...	unknown_state	Aarelum sradhicho lalettante cheruppam kaanikkunna sceneil 1.39 aaa kutty tholum cherichulla aaa nilppu.. rajuvettan's perfection...
പടം പാകിസ്ഥനിലും റിലീസ് ചെയ്യണേ ഇത് റിലീസ് ചെയ്യുമ്പോ ഞാൻ ചിലപ്പോ അവിടെ ആയിരിക്കും	unknown_state	pat pakisthan relis cheiyane it relis cheayumpo naൻ chilppo avite irik
വേറെ വരികൾ ഒന്നുല്ലേ..  മൂക്കുത്തി കണ്ടിലെങ്കിൽ ഇനി കാണില്ല	unknown_state	vere varikൾ onulle..  mukkutti condilengiൽ ini kanill
1989 il vadakkan veeragadha theateril kanda nhan veendum oru epic cinema kaanan thayyaredukkunnu.. MT yude dialogukalkk pakaram vekkan onnumilla..	Mixed_feelings	1989 il vadakkan veeragadha theateril kanda nhan veendum oru epic cinema kaanan thayyaredukkunnu.. MT yude dialogukalkk pakaram vekkan onnumilla..
പെണ്ണുമ്പിള്ളേ  ആ കണ്ണാടിയിൽ പോയി നോക്ക് അപ്പൊ കാണും മൂക്കുത്തി	Negative	pennumpille  aa kannatiiൽ poi nok apo kaanu mukkutti
ഇത് കണ്ടവർ പറയാത്ത തെറി ഒന്നും ബാക്കിയില്ല.	Negative	it kantavർ panyatt terry onnu bakkiill.
ഇക്കാ ഫാൻസ്‌ എല്ലാരും അടി ലൈക്‌	unknown_state	ikka phaൻs ellaru ati lik
Padam kandittu  Vannavaradi  Oru kidukaachi Box office Karakkiyadi  Like	Positive	Padam kandittu  Vannavaradi  Oru kidukaachi Box office Karakkiyadi  Like
പ്രേമിക്കുന്ന വർക്കും അല്ലാത്തവർക്കും ഒരുപോലെ ഹൃദയത്തില് ആഹ്‍ന്നിരങ്ങുന്ന ഒരു ഫീലിംഗ്	Positive	premikunn waർku allatavർku orupole hridayattil ahnnirangunn oru filing
Ente mone al powli ikka ishtam	Positive	Ente mone al powli ikka ishtam
പണ്ട് കോഴി എന്നു പറയുമ്പോൾ എന്റെ ഒരു കൂട്ടുകാരന്റെ പേര് പറഞ്ഞു കളിയാക്കുമായിരുന്നു എന്റെ പൊന്നമ്മച്ചി	unknown_state	pand kochi ennu padyumpoൾ ente oru kutukarante per parannu kaliakumairunnu ente ponnammachi
ഒടിയൻ = മാമാങ്കം  ലുസിഫെർ  = ഷൈലോക് | വൺ ? 🤔	unknown_state	odiaൻ = maamanke  lucifeർ  = shilok | waൺ ? 🤔
Any Kerala vijay fans like hite	not-malayalam	Any Kerala vijay fans like hite
നസ്ലിൻ ഫാൻസ്‌  ഇവിടെ ലൈക്‌ അടിക്ക്	unknown_state	nasliൻ phaൻs  ivite lik atic
ദാസേട്ടന്റെ ശബ്ദം.... ഇനിയെങ്കിലും മറ്റ്‌ ഗായകരെ വച്ച് ദാസേട്ടനെ താരതമ്യം ചെയ്യരുത്.	Positive	dasetinte shabda.... iningil mat gayakare vach dasetane taratamyam cheyyarut.
കുമ്പളങ്ങി nights ine നൈസ് ആയിട്ട് ട്രോളൻ വേണ്ടി ആണോ ഈ പേര്	unknown_state	kumpalani nights ine nise it trolൻ vendi aano i per
തമിഴ്നാട്  പോലെ  കേരള ഇൻഡസ്ട്രറ്റിയും  വെറൈറ്റി ഫിലിം ചെയ്യണം എന്നാണ് എന്റെ അഭിപ്രായം....  മോഹൻലാൽ & മമ്മൂട്ടി. പോലെ സ്ഥിരം cast&crew പോലെ ചെയ്യാണ്ട്  പുതു മുഖങ്ങൾ വരണം വിത്ത്‌  വെറൈറ്റി  stunning stories..	Positive	tamilnadu  pole  kerala iൻdustrattiyu  werity philim cheiyant enna ente abhiprayam....  mohൻlaaൽ & mummuti. pole sthir cast&crew pole cheyand  putu mukhangoൾ varana vit  werity  stunning stories..
Padam nalladalla ennulla abiprayam kettukond poya enik Predeeshichadilum nalla super padam kanan kaziju Cash povilla 101%	Positive	Padam nalladalla ennulla abiprayam kettukond poya enik Predeeshichadilum nalla super padam kanan kaziju Cash povilla 101%
TGFnum masterpiecenum shesham adutha vvan hit aakan pokkunna film	Positive	TGFnum masterpiecenum shesham adutha vvan hit aakan pokkunna film
Njan A10 Fan ann but ikka pwolikkum katta waiting	Positive	Njan A10 Fan ann but ikka pwolikkum katta waiting
Joby - Ajai - Mstar Mammootty	unknown_state	Joby - Ajai - Mstar Mammootty
endh kashtaman idh trailer alla teaser ann	unknown_state	endh kashtaman idh trailer alla teaser ann
സജി ഗംഭീരം ഷമ്മി പൊളിച്ചു ബാക്കി actors കിടു	Positive	saji gambhir shammi polichu bakki actors kitu
കുഞ്ഞാലി മരക്ക്യാർ ചരിത്രം. കുഞ്ഞാലി മരക്ക്യാർ സിനിമക്കു മുൻപ് അറിഞ്ഞിരിക്കേണ്ടതെല്ലാം	unknown_state	kunjali marakkyaർ charitra. kunjali marakkyaർ sinimaku muൻp aringirikenshtellam
Njagade lalettanum manju  chechiyum kolamass jodi annu.	Positive	Njagade lalettanum manju  chechiyum kolamass jodi annu.
Madhura Raajaye pottikkum ennavar like adi	unknown_state	Madhura Raajaye pottikkum ennavar like adi
Appo ee x mas namakku adichu polikkam..  merry x mas...	Positive	Appo ee x mas namakku adichu polikkam..  merry x mas...
എന്റെ പൊന്ന് ഗുഹാ പറ്റുന്ന പണിക്ക് നിന്നാ പോരെ	Negative	ente pone guha patunn panic ninna pore
ബിഗ് ബ്രദർ വലിയ ഒരു flop film	Negative	big bradർ valia oru flop film
Padam verum oru below average Lucifer like oombiya Padam aakum enn orappullavr c'man!!!!	Negative	Padam verum oru below average Lucifer like oombiya Padam aakum enn orappullavr c'man!!!!
വിലാപ്പുറങ്ങൾ എന്ന നോവൽ വായിച്ചുട്ടള്ളവർ, പനകേറി മറിയം... പാണ്ടി ജോസ്, ദയാലു , കാട്ടാളൻ പൊറിഞ്ചു എന്നീ കഥാപാത്രങ്ങളെ ഒരിക്കലും മറക്കില്ല പക്ഷെ ലിസി എന്ന എഴുത്തുകാരിയുടെ ഈ സൃഷ്ടി എങ്ങനെ മറ്റൊരാളുടെ കഥയായി? നമുക്കെന്താല്ലേ പടം കാണുന്നു, പോരുന്നു... ആരേലും ചോദിച്ചാൽ... കിടു, പൊരിച്ചുട്ടാ അല്ലെങ്കിൽ മാസ്സാണ്. സത്യത്തിൽ  അധഃപതനമാണ് അത് നമുക്കൊക്കെ മനസ്സിലാവാൻ ഇനിയും കാലം കുറേ കഴിയും	Negative	vilappurangൾ end novൽ vayichuttallavർ, panakeri marium... panti jos, dayalu , kattalൻ porinchu enni kathapatrase orical maokkill pakshe lisi end eruttukariute i srushti exne matoralute kathyai? namukkentalle pat kanunnu, porunnu... arelu chodicchaൽ... kitu, poricchutta allengiൽ massa. satyattiൽ  adhampathana at namukkoke manassilavaൻ iniu kaalam kure kaniyu
Wawu..variety ayitt ind.. oru korean movie level..	Positive	Wawu..variety ayitt ind.. oru korean movie level..
At last superstar rajinikanth dialogue	not-malayalam	At last superstar rajinikanth dialogue
മമ്മൂക്കയുടെ മാസ്സ് ആക്ഷൻസ് + ലിന്റോയുടെ കട്ട്സ്  വേറെന്തുവേണം	Positive	mummukayute mass aakshൻs + lintoyute kats  verentuvant
ഇത് ഒരുമാതിരി ചളി പടം ആയി പോവും എന്നു തോന്നുന്നു  !  Trailer	Negative	it orumatiri chali pat aai povu ennu tonnunnu  !  Trailer
Samyuktha vendayirunnu. :(  Aishu pwoli ann	Negative	Samyuktha vendayirunnu. :(  Aishu pwoli ann
സച്ചിദാനന്ദനും പിള്ളേരും ഇങ്ങേത്താറായി #lalettanishtam #ettan ഏട്ടൻ ഫാൻസ് കേറി പൊളിക്കൂ	unknown_state	sacchidanandau pilleru ingettarai #lalettanishtam #ettan etൻ phaൻs keri policoo
No words dileepettaaa... best actor and janapriya nayakan beautiful trailer	Positive	No words dileepettaaa... best actor and janapriya nayakan beautiful trailer
Road to 200 k mamooka fans adi like	unknown_state	Road to 200 k mamooka fans adi like
അനുസിത്താരയുടെ മൂക്കുത്തിയാണ് കാണാതെ പോയിരുന്നെങ്കിൽ എവിടെയാണെങ്കിലും തപ്പിയെടുക്കുംമാ യിരുന്നു	unknown_state	anusittaraute mukkuttia kanate poirunnengiൽ eviteanangil tappietukkuma yirunnu
സോങ് ഫുൾ കോമഡി ആണല്ലോ  സിനിമയും ഫുൾ കിടു കോമഡി ആവട്ടെ .... ലാലേട്ടൻ ഇസ്‌തം	Positive	songh fuൾ komadi anllo  sinimayu fuൾ kitu komadi awate .... laletൻ ista
Enik. Albudham sidiqane aan 1kodi bajat aayalum. 100 kodi bajatayalum sidiq athil. Kanum. Legend.	Positive	Enik. Albudham sidiqane aan 1kodi bajat aayalum. 100 kodi bajatayalum sidiq athil. Kanum. Legend.
Ente ee comentinu like illaathathu aarum tharaathathu kondalla  Comment hang aayi nikkunnatha	unknown_state	Ente ee comentinu like illaathathu aarum tharaathathu kondalla  Comment hang aayi nikkunnatha
Behenchood kutey saleey illuminati kay 2 takey kay kutey....Lanat iblees par Lanat Lucifer per	not-malayalam	Behenchood kutey saleey illuminati kay 2 takey kay kutey....Lanat iblees par Lanat Lucifer per
Verutheyalla mookithy eduthu pokililil kuthiya pinnengana kanana	unknown_state	Verutheyalla mookithy eduthu pokililil kuthiya pinnengana kanana
131k   8k.    View 17k  🤔🤔🤔	unknown_state	131k   8k.    View 17k  🤔🤔🤔
